condition,episode,step,gate_drift_m,gate_rotation_deg,world_drift_m,world_rotation_deg,relative_drift_m,relative_rotation_deg,linear_speed_m_s,angular_speed_rad_s,world_linear_speed_m_s,world_angular_speed_rad_s,relative_linear_speed_m_s,relative_angular_speed_rad_s,anchor_excess_vs_eb_m,occupant_in_goal,support_contact,support_bodies,target_contact,robot_contact,passed
er,36,2,7.870309701208511e-07,0.0011822117081352029,0.04246640003957674,0.0680491434585451,7.870309701208511e-07,0.0011822117081352029,1.6404432047141994e-05,0.00041561387496331226,0.03688810033843906,0.1753058687900448,1.6404432047141994e-05,0.00041561387496331226,8.789140761727278e-06,1,1,basket_1_main,0,0,1
er,36,3,4.5495728725391935e-07,0.0011377314700221017,0.039869416542373304,0.2661841134945095,4.5495728725391935e-07,0.0011377314700221017,1.2328306002406539e-05,0.00012475395965040853,0.009811939922982103,0.009436621023739836,1.2328306002406539e-05,0.00012475395965040853,2.7027084566601e-06,1,1,basket_1_main,0,0,1
er,36,4,4.4329377237030795e-07,0.0011373239202760752,0.039713129399961286,0.27472345084221345,4.4329377237030795e-07,0.0011373239202760752,1.429242790655508e-06,1.0893146325646218e-05,0.0004127360370596741,0.0003872161401451389,1.429242790655508e-06,1.0893146325646218e-05,3.02671447560668e-06,1,1,basket_1_main,0,0,1
er,36,5,4.4306353018864715e-07,0.0011373207156900598,0.03970647522329921,0.2750828779056088,4.4306353018864715e-07,0.0011373207156900598,5.7262201102985596e-08,5.960464477539062e-07,1.7806012331679554e-05,1.6739498349445163e-05,5.7262201102985596e-08,5.960464477539062e-07,3.0782457236272304e-06,1,1,basket_1_main,0,0,1
er,36,6,4.4305410499615945e-07,0.0011373213566079853,0.039706188041519035,0.27509842624329883,4.4305410499615945e-07,0.0011373213566079853,2.454168790158149e-09,0.0,7.688383532053267e-07,7.246239957472995e-07,2.454168790158149e-09,0.0,3.0818068898181476e-06,1,1,basket_1_main,0,0,1
er,36,7,4.4305371204071354e-07,0.0011373239202760752,0.03970617564147246,0.2750990993123084,4.4305371204071354e-07,0.0011373239202760752,1.0233632508046095e-10,0.0,3.319885313637395e-08,3.136794858911895e-08,1.0233632508046095e-10,0.0,3.082017643437414e-06,1,1,basket_1_main,0,0,1
er,36,8,4.430537080187371e-07,0.0011373226384427525,0.039706175106049554,0.27509912845379375,4.430537080187371e-07,0.0011373226384427525,9.490766640750897e-13,5.960464477539062e-07,1.4338711752901445e-09,1.3578563821862879e-09,9.490766640750897e-13,5.960464477539062e-07,3.082029215095185e-06,1,1,basket_1_main,0,0,1
er,36,9,4.430537207835321e-07,0.0011373264839383865,0.03970617508293248,0.27509912973095274,4.430537207835321e-07,0.0011373264839383865,3.914661186145238e-12,1.032382731180714e-06,6.237861392521033e-11,5.880530674083677e-11,3.914661186145238e-12,1.032382731180714e-06,3.0820298220976263e-06,1,1,basket_1_main,0,0,1
er,36,10,4.430537342137485e-07,0.0011373213566079853,0.039706175081936405,0.2750991297786475,4.430537342137485e-07,0.0011373213566079853,4.1038211707820046e-12,9.424321830774486e-07,5.089507372264199e-12,2.5161714980497632e-12,4.1038211707820046e-12,9.424321830774486e-07,3.0820298529535365e-06,1,1,basket_1_main,0,0,1
er,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,37,1,1.3336199998203462e-07,4.065970939060676e-05,0.011764643111391825,7.697232282104486e-05,1.3336199998203462e-07,4.065970939060676e-05,2.6672399996406923e-06,1.4192916035402904e-05,0.4898777672565226,4.8618246586352534e-05,2.6672399996406923e-06,1.4192916035402904e-05,1.7653838261505153e-07,1,1,basket_1_main,0,0,1
er,37,2,7.87030954858009e-07,0.001182209241808083,0.04246640003957693,0.06804914340498604,7.87030954858009e-07,0.001182209241808083,1.6404431579900517e-05,0.0004156132338544671,0.03688810033848476,0.1753058687906293,1.6404431579900517e-05,0.0004156132338544671,8.789140759820353e-06,1,1,basket_1_main,0,0,1
er,37,3,4.549572630590314e-07,0.001137740439600767,0.03986941654237279,0.26618411348903254,4.549572630590314e-07,0.001137740439600767,1.2328306001641045e-05,0.00012476036698251265,0.009811939922981017,0.009436621023671325,1.2328306001641045e-05,0.00012476036698251265,2.7027084516820557e-06,1,1,basket_1_main,0,0,1
er,37,4,4.432937565971358e-07,0.0011373316112456729,0.03971312939996074,0.2747234508395601,4.432937565971358e-07,0.0011373316112456729,1.4292427933886227e-06,1.110311508786523e-05,0.0004127360370588124,0.0003872161401358972,1.4292427933886227e-06,1.110311508786523e-05,3.0267144710731674e-06,1,1,basket_1_main,0,0,1
er,37,5,4.430635147810669e-07,0.0011373207156900598,0.0397064752232986,0.2750828779082587,4.430635147810669e-07,0.0011373207156900598,5.7262201061357037e-08,1.57699067060029e-06,1.7806012322960295e-05,1.6739498340916984e-05,5.7262201061357037e-08,1.57699067060029e-06,3.0782457191347167e-06,1,1,basket_1_main,0,0,1
er,37,6,4.430540896187418e-07,0.0011373207156900598,0.039706188041518486,0.27509842624329883,4.430540896187418e-07,0.0011373207156900598,2.4541619878754707e-09,0.0,7.688383531172109e-07,7.246239947239185e-07,2.4541619878754707e-09,0.0,3.081806885437869e-06,1,1,basket_1_main,0,0,1
er,37,7,4.430536966917929e-07,0.0011373245611921946,0.03970617564147195,0.27509909931760784,4.430536966917929e-07,0.0011373245611921946,1.0233853113305456e-10,0.0,3.319885396083203e-08,3.1367950886136935e-08,1.0233853113305456e-10,0.0,3.082017638924186e-06,1,1,basket_1_main,0,0,1
er,37,8,4.4305369267070524e-07,0.0011373226384427525,0.039706175106049,0.27509912845379375,4.4305369267070524e-07,0.0011373226384427525,9.493114828896771e-13,5.960464477539062e-07,1.4338693961154818e-09,1.3578221680510007e-09,9.493114828896771e-13,5.960464477539062e-07,3.0820292104979336e-06,1,1,basket_1_main,0,0,1
er,37,9,4.430537054340547e-07,0.0011373264839383865,0.03970617508293194,0.27509912973095274,4.430537054340547e-07,0.0011373264839383865,3.9168148037887135e-12,9.424321830774486e-07,6.23778138553486e-11,5.876265184933308e-11,3.9168148037887135e-12,9.424321830774486e-07,3.0820298175676683e-06,1,1,basket_1_main,0,0,1
er,37,10,4.430537188581038e-07,0.0011373213566079853,0.039706175081935864,0.2750991297812972,4.430537188581038e-07,0.0011373213566079853,4.106740095697444e-12,8.429369702178807e-07,5.090787129859175e-12,2.539567094020116e-12,4.106740095697444e-12,8.429369702178807e-07,3.0820298484914538e-06,1,1,basket_1_main,0,0,1
er,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,38,1,1.333619998374934e-07,4.060589108854025e-05,0.01176464311139163,7.693443341544065e-05,1.333619998374934e-07,4.060589108854025e-05,2.6672399967498676e-06,1.4174129904025034e-05,0.489877767256548,4.861824649207379e-05,2.6672399967498676e-06,1.4174129904025034e-05,1.76538382668003e-07,1,1,basket_1_main,0,0,1
er,38,2,7.870309645553338e-07,0.001182209241808083,0.0424664000395768,0.06804914343712147,7.870309645553338e-07,0.001182209241808083,1.6404431888981505e-05,0.0004156128064480208,0.03688810033846682,0.17530586879044321,1.6404431888981505e-05,0.0004156128064480208,8.78914076107029e-06,1,1,basket_1_main,0,0,1
er,38,3,4.5495727717186146e-07,0.0011377365955042836,0.039869416542373096,0.26618411347807874,4.5495727717186146e-07,0.0011377365955042836,1.2328306003417383e-05,0.00012475680739419201,0.009811939922981863,0.009436621023748263,1.2328306003417383e-05,0.00012475680739419201,2.7027084548623998e-06,1,1,basket_1_main,0,0,1
er,38,4,4.4329376468714123e-07,0.0011373284066813277,0.03971312939996109,0.2747234508289468,4.4329376468714123e-07,0.0011373284066813277,1.4292427925970704e-06,1.1014770634518005e-05,0.0004127360370612874,0.00038721614015044573,1.4292427925970704e-06,1.1014770634518005e-05,3.0267144739092903e-06,1,1,basket_1_main,0,0,1
er,38,5,4.430635225888336e-07,0.0011373264839383865,0.03970647522329908,0.2750828779347574,4.430635225888336e-07,0.0011373264839383865,5.7262200502786175e-08,1.8371385344770483e-06,1.7806012320344843e-05,1.6739498343391815e-05,5.7262200502786175e-08,1.8371385344770483e-06,3.0782457219244236e-06,1,1,basket_1_main,0,0,1
er,38,6,4.4305409742161465e-07,0.0011373149474124772,0.0397061880415188,0.2750984262221011,4.4305409742161465e-07,0.0011373149474124772,2.454163529439135e-09,0.0,7.688383523205349e-07,7.246239944107496e-07,2.454163529439135e-09,0.0,3.0818068882243577e-06,1,1,basket_1_main,0,0,1
er,38,7,4.430537044522106e-07,0.001137316870174922,0.03970617564147222,0.2750990992884611,4.430537044522106e-07,0.001137316870174922,1.0233844639517836e-10,0.0,3.31988556324313e-08,3.136796295654921e-08,1.0233844639517836e-10,0.0,3.0820176417112504e-06,1,1,basket_1_main,0,0,1
er,38,8,4.430537004226498e-07,0.0011373149474124772,0.03970617510604927,0.2750991284272966,4.430537004226498e-07,0.0011373149474124772,9.492905695354254e-13,0.0,1.4338717030331477e-09,1.3578008409949887e-09,9.492905695354254e-13,0.0,3.082029213284244e-06,1,1,basket_1_main,0,0,1
er,38,9,4.430537131869046e-07,0.001137318152014746,0.039706175082932206,0.27509912970180594,4.430537131869046e-07,0.001137318152014746,3.9158421320544814e-12,0.0,6.237998606535979e-11,5.876252276079635e-11,3.9158421320544814e-12,0.0,3.082029820354668e-06,1,1,basket_1_main,0,0,1
er,38,10,4.430537266180285e-07,0.0011373232793595945,0.03970617508193629,0.2750991297892463,4.430537266180285e-07,0.0011373232793595945,4.106655146997662e-12,0.0,5.0895620698571285e-12,2.5291610345474825e-12,4.106655146997662e-12,0.0,3.082029851277853e-06,1,1,basket_1_main,0,0,1
er,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,39,1,1.3336199990805042e-07,4.060589108854025e-05,0.011764643111392088,7.693443341544065e-05,1.3336199990805042e-07,4.060589108854025e-05,2.6672399981610084e-06,1.4174129904025034e-05,0.48987776725650406,4.8618246602532036e-05,2.6672399981610084e-06,1.4174129904025034e-05,1.765383825951329e-07,1,1,basket_1_main,0,0,1
er,39,2,7.870309575058737e-07,0.001182214791036868,0.04246640003957703,0.06804914350139232,7.870309575058737e-07,0.001182214791036868,1.640443166382231e-05,0.00041561451607116857,0.03688810033840281,0.17530586878938875,1.640443166382231e-05,0.00041561451607116857,8.78914076045266e-06,1,1,basket_1_main,0,0,1
er,39,3,4.5495726671035246e-07,0.001137737876871221,0.039869416542373096,0.2661841135191555,4.5495726671035246e-07,0.001137737876871221,1.2328306001688631e-05,0.00012476392646927612,0.00981193992297635,0.009436621023659456,1.2328306001688631e-05,0.00012476392646927612,2.7027084531110126e-06,1,1,basket_1_main,0,0,1
er,39,4,4.432937584310644e-07,0.001137320074771773,0.03971312939996094,0.27472345082629346,4.432937584310644e-07,0.001137320074771773,1.4292427963982065e-06,1.091757958174612e-05,0.00041273603705927045,0.00038721614014884605,1.4292427963982065e-06,1.091757958174612e-05,3.02671447235111e-06,1,1,basket_1_main,0,0,1
er,39,5,4.430635165208183e-07,0.0011373277657673751,0.039706475223298926,0.2750828779347574,4.430635165208183e-07,0.0011373277657673751,5.7262202458392e-08,1.032382731180714e-06,1.780601231970612e-05,1.673949833367298e-05,5.7262202458392e-08,1.032382731180714e-06,3.0782457203905727e-06,1,1,basket_1_main,0,0,1
er,39,6,4.430540913491079e-07,0.001137318152014746,0.03970618804151869,0.27509842623005026,4.430540913491079e-07,0.001137318152014746,2.454163620572842e-09,0.0,7.688383532684533e-07,7.246239820977145e-07,2.454163620572842e-09,0.0,3.081806886686112e-06,1,1,basket_1_main,0,0,1
er,39,7,4.4305369838574146e-07,0.0011373213566079853,0.03970617564147212,0.27509909930435933,4.4305369838574146e-07,0.0011373213566079853,1.0233842046446163e-10,0.0,3.319885145221911e-08,3.1367948596622516e-08,1.0233842046446163e-10,0.0,3.0820176401716562e-06,1,1,basket_1_main,0,0,1
er,39,8,4.430536943798212e-07,0.0011373187929341164,0.03970617510604919,0.27509912843789547,4.430536943798212e-07,0.0011373187929341164,9.493256794618658e-13,0.0,1.433871745345491e-09,1.3578182072931772e-09,9.493256794618658e-13,0.0,3.082029211745399e-06,1,1,basket_1_main,0,0,1
er,39,9,4.430537071829246e-07,0.0011373226384427525,0.03970617508293212,0.2750991297150545,4.430537071829246e-07,0.0011373226384427525,3.917013415495925e-12,0.0,6.237872776625301e-11,5.880255022485503e-11,3.917013415495925e-12,0.0,3.082029818815823e-06,1,1,basket_1_main,0,0,1
er,39,10,4.430537206166875e-07,0.0011373277657673751,0.03970617508193619,0.2750991298051445,4.430537206166875e-07,0.0011373277657673751,4.107627958729037e-12,1.264405455326821e-06,5.089043468533727e-12,2.5401832607504844e-12,4.107627958729037e-12,1.264405455326821e-06,3.082029849738229e-06,1,1,basket_1_main,0,0,1
er,40,0,0.0,1.7075472925031877e-06,0.0,1.7075472925031877e-06,0.0,1.7075472925031877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,40,1,1.333619999544846e-07,4.060589108854025e-05,0.011764643111391714,7.693443341544065e-05,1.333619999544846e-07,4.060589108854025e-05,2.667239999089692e-06,1.4174129904025034e-05,0.489877767256535,4.861824649814233e-05,2.667239999089692e-06,1.4174129904025034e-05,1.7653838261671587e-07,1,1,basket_1_main,0,0,1
er,40,2,7.87030957570623e-07,0.001182216024195283,0.04246640003957679,0.06804914352281596,7.87030957570623e-07,0.001182216024195283,1.6404431665420267e-05,0.0004156143023686597,0.03688810033840009,0.1753058687896221,1.6404431665420267e-05,0.0004156143023686597,8.78914076044813e-06,1,1,basket_1_main,0,0,1
er,40,3,4.549572686121722e-07,0.001137740439600767,0.039869416542372985,0.26618411352463245,4.549572686121722e-07,0.001137740439600767,1.2328305995669786e-05,0.00012476606211259036,0.009811939922981398,0.009436621023711208,1.2328305995669786e-05,0.00012476606211259036,2.7027084529768426e-06,1,1,basket_1_main,0,0,1
er,40,4,4.432937606900974e-07,0.0011373239202760752,0.03971312939996083,0.2747234508395601,4.432937606900974e-07,0.0011373239202760752,1.429242790863652e-06,1.0982469184809034e-05,0.0004127360370601204,0.0003872161401090776,1.429242790863652e-06,1.0982469184809034e-05,3.026714472311944e-06,1,1,basket_1_main,0,0,1
er,40,5,4.430635187814015e-07,0.0011373296885081494,0.039706475223298794,0.2750828779400571,4.430635187814015e-07,0.0011373296885081494,5.726220120898472e-08,1.5196262340524151e-06,1.780601232044896e-05,1.6739498349096588e-05,5.726220120898472e-08,1.5196262340524151e-06,3.0782457203870494e-06,1,1,basket_1_main,0,0,1
er,40,6,4.4305409358934785e-07,0.0011373207156900598,0.039706188041518535,0.27509842623799935,4.4305409358934785e-07,0.0011373207156900598,2.4541685921209384e-09,9.424321830774486e-07,7.688383523495926e-07,7.246239887629236e-07,2.4541685921209384e-09,9.424321830774486e-07,3.0818068865809304e-06,1,1,basket_1_main,0,0,1
er,40,7,4.430537006438674e-07,0.0011373239202760752,0.039706175641472,0.2750990993123084,4.430537006438674e-07,0.0011373239202760752,1.023362992218943e-10,0.0,3.3198854883648446e-08,3.136794928011042e-08,1.023362992218943e-10,0.0,3.082017640201103e-06,1,1,basket_1_main,0,0,1
er,40,8,4.4305369665140116e-07,0.001137320074771773,0.03970617510604903,0.2750991284405452,4.4305369665140116e-07,0.001137320074771773,9.478239881164573e-13,0.0,1.4338707096954162e-09,1.357815013275955e-09,9.478239881164573e-13,0.0,3.082029211858885e-06,1,1,basket_1_main,0,0,1
er,40,9,4.430537094258296e-07,0.0011373239202760752,0.039706175082931956,0.2750991297177042,4.430537094258296e-07,0.0011373239202760752,3.914729301637085e-12,0.0,6.237826244615833e-11,5.880053144083408e-11,3.914729301637085e-12,0.0,3.0820298188613447e-06,1,1,basket_1_main,0,0,1
er,40,10,4.430537228293109e-07,0.0011373284066813277,0.039706175081936024,0.2750991298051445,4.430537228293109e-07,0.0011373284066813277,4.1027743120230035e-12,1.264405455326821e-06,5.088702900017024e-12,2.5263138885075607e-12,4.1027743120230035e-12,1.264405455326821e-06,3.082029849718617e-06,1,1,basket_1_main,0,0,1
er,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,41,1,1.3336199988236782e-07,4.062383844459384e-05,0.011764643111391963,7.69533804501856e-05,1.3336199988236782e-07,4.062383844459384e-05,2.667239997647356e-06,1.4180394713128291e-05,0.48987776725652193,4.861824652583151e-05,2.667239997647356e-06,1.4180394713128291e-05,1.7653838260838054e-07,1,1,basket_1_main,0,0,1
er,41,2,7.870309708062947e-07,0.001182214791036868,0.042466400039577176,0.06804914347996871,7.870309708062947e-07,0.001182214791036868,1.64044320817086e-05,0.0004156149434758567,0.03688810033848922,0.17530586879014198,1.64044320817086e-05,0.0004156149434758567,8.78914076179517e-06,1,1,basket_1_main,0,0,1
er,41,3,4.5495728602708324e-07,0.0011377327513948116,0.03986941654237354,0.26618411348903254,4.5495728602708324e-07,0.0011377327513948116,1.2328306015408583e-05,0.00012475823124170765,0.009811939922980652,0.00943662102378667,1.2328306015408583e-05,0.00012475823124170765,2.7027084570837746e-06,1,1,basket_1_main,0,0,1
er,41,4,4.432937697672707e-07,0.0011373226384427525,0.03971312939996151,0.2747234508342534,4.432937697672707e-07,0.0011373226384427525,1.4292427920620092e-06,1.0893146325646218e-05,0.0004127360370607393,0.00038721614014591523,1.4292427920620092e-06,1.0893146325646218e-05,3.0267144758959824e-06,1,1,basket_1_main,0,0,1
er,41,5,4.4306352749663123e-07,0.0011373303294210184,0.0397064752232995,0.2750828779400571,4.4306352749663123e-07,0.0011373303294210184,5.726220245798814e-08,1.632340423778195e-06,1.780601232033269e-05,1.6739498348816654e-05,5.726220245798814e-08,1.632340423778195e-06,3.078245723877411e-06,1,1,basket_1_main,0,0,1
er,41,6,4.430541023104665e-07,0.0011373213566079853,0.03970618804151926,0.27509842623799935,4.430541023104665e-07,0.0011373213566079853,2.4541637418574447e-09,1.3328003749250115e-06,7.688383522868642e-07,7.246239991093775e-07,2.4541637418574447e-09,1.3328003749250115e-06,3.0818068901689616e-06,1,1,basket_1_main,0,0,1
er,41,7,4.4305370937650413e-07,0.0011373245611921946,0.039706175641472725,0.2750990993123084,4.4305370937650413e-07,0.0011373245611921946,1.0233963231970347e-10,5.960464477539062e-07,3.319885575136589e-08,3.136794782741951e-08,1.0233963231970347e-10,5.960464477539062e-07,3.0820176436550098e-06,1,1,basket_1_main,0,0,1
er,41,8,4.4305370535798924e-07,0.0011373239202760752,0.039706175106049804,0.27509912845379375,4.4305370535798924e-07,0.0011373239202760752,9.502524587488552e-13,9.424321830774486e-07,1.4338709434428783e-09,1.3578172848404412e-09,9.502524587488552e-13,9.424321830774486e-07,3.0820292152287087e-06,1,1,basket_1_main,0,0,1
er,41,9,4.430537181531224e-07,0.0011373258430233506,0.0397061750829327,0.2750991297203539,4.430537181531224e-07,0.0011373258430233506,3.916872687418678e-12,1.1151007970493858e-06,6.237837643839362e-11,5.879316472786137e-11,3.916872687418678e-12,1.1151007970493858e-06,3.082029822297744e-06,1,1,basket_1_main,0,0,1
er,41,10,4.4305373161360673e-07,0.0011373296885081494,0.03970617508193675,0.2750991298077942,4.4305373161360673e-07,0.0011373296885081494,4.1076217454310635e-12,1.6858739404357618e-06,5.090187595730637e-12,2.5500538167887855e-12,4.1076217454310635e-12,1.6858739404357618e-06,3.082029853221016e-06,1,1,basket_1_main,0,0,1
er,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,42,1,1.333619999457048e-07,4.065970939060676e-05,0.011764643111391963,7.697232282104486e-05,1.333619999457048e-07,4.065970939060676e-05,2.6672399989140956e-06,1.4192916035402904e-05,0.4898777672565233,4.861824653446304e-05,2.6672399989140956e-06,1.4192916035402904e-05,1.7653838261165583e-07,1,1,basket_1_main,0,0,1
er,42,2,7.870309550645907e-07,0.001182212941296834,0.042466400039577364,0.06804914349068052,7.870309550645907e-07,0.001182212941296834,1.640443162547562e-05,0.00041561451607116857,0.036888100338489035,0.17530586878998677,1.640443162547562e-05,0.00041561451607116857,8.789140760163311e-06,1,1,basket_1_main,0,0,1
er,42,3,4.549572596048077e-07,0.001137743643004582,0.03986941654237304,0.2661841135082017,4.549572596048077e-07,0.001137743643004582,1.232830601461911e-05,0.00012476890958014548,0.009811939922977363,0.009436621023673614,1.232830601461911e-05,0.00012476890958014548,2.7027084528406363e-06,1,1,basket_1_main,0,0,1
er,42,4,4.4329375110169927e-07,0.0011373271248530615,0.03971312939996089,0.27472345082364014,4.4329375110169927e-07,0.0011373271248530615,1.4292427933718078e-06,1.1087104819857188e-05,0.0004127360370592725,0.00038721614013626464,1.4292427933718078e-06,1.1087104819857188e-05,3.0267144721094906e-06,1,1,basket_1_main,0,0,1
er,42,5,4.4306350920558074e-07,0.0011373239202760752,0.03970647522329886,0.27508287792150804,4.4306350920558074e-07,0.0011373239202760752,5.7262200411945876e-08,1.4600096599955428e-06,1.780601231949103e-05,1.673949835458922e-05,5.7262200411945876e-08,1.4600096599955428e-06,3.0782457201547502e-06,1,1,basket_1_main,0,0,1
er,42,6,4.43054084051426e-07,0.0011373252021079534,0.039706188041518806,0.27509842626449654,4.43054084051426e-07,0.0011373252021079534,2.454163260726957e-09,1.032382731180714e-06,7.688383531963028e-07,7.246240000164224e-07,2.454163260726957e-09,1.032382731180714e-06,3.0818068864573797e-06,1,1,basket_1_main,0,0,1
er,42,7,4.430536911209964e-07,0.0011373290475949192,0.03970617564147226,0.2750990993414552,4.430536911209964e-07,0.0011373290475949192,1.0233857012100875e-10,1.57699067060029e-06,3.319885484528648e-08,3.1367950323329235e-08,1.0233857012100875e-10,1.57699067060029e-06,3.0820176399436735e-06,1,1,basket_1_main,0,0,1
er,42,8,4.4305368710996337e-07,0.0011373277657673751,0.03970617510604934,0.2750991284802908,4.4305368710996337e-07,0.0011373277657673751,9.498018735083629e-13,1.7881393432617192e-06,1.4338706443575292e-09,1.3578430511118764e-09,9.498018735083629e-13,1.7881393432617192e-06,3.082029211517381e-06,1,1,basket_1_main,0,0,1
er,42,9,4.4305369987200487e-07,0.0011373219975255495,0.039706175082932234,0.2750991297150545,4.4305369987200487e-07,0.0011373219975255495,3.915909538279947e-12,1.1151007970493858e-06,6.239653165795158e-11,5.879240541944289e-11,3.915909538279947e-12,1.1151007970493858e-06,3.0820298185864346e-06,1,1,basket_1_main,0,0,1
er,42,10,4.4305371334274967e-07,0.0011373252021079534,0.039706175081936176,0.2750991297971954,4.4305371334274967e-07,0.0011373252021079534,4.108879064670007e-12,7.300048299977713e-07,5.0898182641659e-12,2.5262547611834314e-12,4.108879064670007e-12,7.300048299977713e-07,3.0820298495110527e-06,1,1,basket_1_main,0,0,1
er,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,43,1,1.3336200001571974e-07,4.062383844459384e-05,0.011764643111391852,7.694390751601417e-05,1.3336200001571974e-07,4.062383844459384e-05,2.667240000314395e-06,1.4180394713128291e-05,0.48987776725652366,4.861824658585147e-05,2.667240000314395e-06,1.4180394713128291e-05,1.765383826149539e-07,1,1,basket_1_main,0,0,1
er,43,2,7.870309571270374e-07,0.0011822135578771669,0.04246640003957712,0.06804914349068052,7.870309571270374e-07,0.0011822135578771669,1.640443167277577e-05,0.00041561451607116857,0.036888100338400995,0.17530586878780485,1.640443167277577e-05,0.00041561451607116857,8.789140760424253e-06,1,1,basket_1_main,0,0,1
er,43,3,4.5495726468442117e-07,0.0011377346734511712,0.039869416542373005,0.2661841134999864,4.5495726468442117e-07,0.0011377346734511712,1.2328306012124807e-05,0.00012475965507297335,0.009811939922976584,0.009436621023705821,1.2328306012124807e-05,0.00012475965507297335,2.702708453038694e-06,1,1,basket_1_main,0,0,1
er,43,4,4.4329375608037714e-07,0.0011373264839383865,0.039713129399961,0.2747234508501734,4.4329375608037714e-07,0.0011373264839383865,1.4292427930553889e-06,1.0958180612832588e-05,0.0004127360370608406,0.00038721614012695335,1.4292427930553889e-06,1.0958180612832588e-05,3.0267144722846426e-06,1,1,basket_1_main,0,0,1
er,43,5,4.4306351414360145e-07,0.0011373226384427525,0.0397064752232988,0.2750828779109086,4.4306351414360145e-07,0.0011373226384427525,5.726220062404805e-08,1.264405455326821e-06,1.7806012320111164e-05,1.673949835616528e-05,5.726220062404805e-08,1.264405455326821e-06,3.078245720325855e-06,1,1,basket_1_main,0,0,1
er,43,6,4.4305408898541165e-07,0.0011373226384427525,0.03970618804151871,0.2750984262459485,4.4305408898541165e-07,0.0011373226384427525,2.4541642589872233e-09,4.2146848510894033e-07,7.688383514505973e-07,7.246239947433182e-07,2.4541642589872233e-09,4.2146848510894033e-07,3.0818068866207245e-06,1,1,basket_1_main,0,0,1
er,43,7,4.4305369602466184e-07,0.0011373258430233506,0.03970617564147218,0.27509909932025756,4.4305369602466184e-07,0.0011373258430233506,1.0233855654851062e-10,1.032382731180714e-06,3.319885406551756e-08,3.13679506379924e-08,1.0233855654851062e-10,1.032382731180714e-06,3.082017640107007e-06,1,1,basket_1_main,0,0,1
er,43,8,4.4305369201315626e-07,0.0011373252021079534,0.03970617510604927,0.27509912846439255,4.4305369201315626e-07,0.0011373252021079534,9.505251421304969e-13,1.3328003749250115e-06,1.4338702424447128e-09,1.3578289736940972e-09,9.505251421304969e-13,1.3328003749250115e-06,3.0820292116793345e-06,1,1,basket_1_main,0,0,1
er,43,9,4.4305370480036374e-07,0.0011373296885081494,0.03970617508293217,0.27509912974155154,4.4305370480036374e-07,0.0011373296885081494,3.915903805314363e-12,1.632340423778195e-06,6.237657809635842e-11,5.876375786734128e-11,3.915903805314363e-12,1.632340423778195e-06,3.082029818749768e-06,1,1,basket_1_main,0,0,1
er,43,10,4.4305371823472133e-07,0.0011373245611921946,0.03970617508193611,0.2750991297892463,4.4305371823472133e-07,0.0011373245611921946,4.105487000819166e-12,1.57699067060029e-06,5.090022846251575e-12,2.5292246479268066e-12,4.105487000819166e-12,1.57699067060029e-06,3.082029849673714e-06,1,1,basket_1_main,0,0,1
er,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,basket_1_main,0,0,1
er,44,1,1.3336200013920592e-07,4.060589108854025e-05,0.011764643111391658,7.694390751601417e-05,1.3336200013920592e-07,4.060589108854025e-05,2.6672400027841184e-06,1.4174129904025034e-05,0.4898777672565493,4.8618246577315296e-05,2.6672400027841184e-06,1.4174129904025034e-05,1.7653838264815967e-07,1,1,basket_1_main,0,0,1
er,44,2,7.870309571641636e-07,0.0011822135578771669,0.04246640003957702,0.06804914350139232,7.870309571641636e-07,0.0011822135578771669,1.6404431666496297e-05,0.0004156149434758567,0.036888100338455666,0.17530586879009188,1.6404431666496297e-05,0.0004156149434758567,8.789140760239072e-06,1,1,basket_1_main,0,0,1
er,44,3,4.5495726572874064e-07,0.001137743643004582,0.03986941654237295,0.2661841135054633,4.5495726572874064e-07,0.001137743643004582,1.232830600444514e-05,0.00012477104513816635,0.009811939922977625,0.009436621023693578,1.232830600444514e-05,0.00012477104513816635,2.7027084528347024e-06,1,1,basket_1_main,0,0,1
