condition,episode,occupant_pixels_t0,occupant_pixels_policy_start,anchor_pixels_t0,anchor_pixels_policy_start,target_pixels_t0,target_pixels_policy_start,occupant_in_goal_policy_start,world_drift_m,world_tilt_change_deg,relative_drift_m,relative_rotation_deg,gate_drift_m,gate_rotation_deg,anchor_excess_vs_eb_m,linear_speed_m_s,angular_speed_rad_s,final_world_linear_speed_m_s,final_world_angular_speed_rad_s,target_contact,robot_contact,support_contact_all_steps,collision_extent_x_m,collision_extent_y_m,collision_extent_z_m,visibility_ok,physics_ok,passed
er,31,196,179,2181,2088,404,530,1,0.03970617508193093,5.451876475603967e-06,4.4305372081132784e-07,0.0011373232793595945,7.870309584132278e-07,0.001182210474972286,8.789140760455046e-06,1.640443170401957e-05,0.0004156132338544671,5.0885390830789255e-12,2.539378210024728e-12,0,0,1,0.03676057078476898,0.056221111882124,0.14561032358314863,1,1,1
er,32,184,163,2218,2137,404,530,1,0.03970617508193074,5.451876546658241e-06,4.430537161518917e-07,0.0011373207156900598,7.870309547944127e-07,0.001182212941296834,8.789140760047801e-06,1.6404431603134492e-05,0.0004156140886660409,5.0912512065275274e-12,2.5155635133189846e-12,0,0,1,0.036760570784762275,0.05622111188211654,0.1456103235831488,1,1,1
er,33,178,165,2234,2122,404,530,1,0.03970617508193056,5.451876546658241e-06,4.430537019847869e-07,0.0011373187929341164,7.870309450936441e-07,0.001182209241808083,8.78914075904053e-06,1.6404431336266137e-05,0.00041561302015129893,5.091631651391751e-12,2.5255364809931846e-12,0,0,1,0.03676057078473892,0.05622111188209056,0.1456103235831488,1,1,1
er,34,182,163,2158,2086,404,530,1,0.03970617508193054,5.451876546658241e-06,4.4305370694995675e-07,0.0011373155883336536,7.870309466416814e-07,0.0011822110915539054,8.789140759051945e-06,1.6404431357365023e-05,0.00041561387496331226,5.095993911733959e-12,2.543131431964207e-12,0,0,1,0.03676057078474319,0.056221111882095304,0.1456103235831488,1,1,1
er,35,181,188,2235,2136,404,530,1,0.039706175081931125,5.451876546658241e-06,4.4305372785827245e-07,0.0011373213566079853,7.870309664697068e-07,0.0011822141744571783,8.789140761320887e-06,1.6404431954858473e-05,0.0004156149434758567,5.092066431412968e-12,2.5357903879027068e-12,0,0,1,0.03676057078478649,0.056221111882143626,0.1456103235831488,1,1,1
er,36,185,167,2192,2138,405,530,1,0.039706175081931167,5.451876546658241e-06,4.430537347557606e-07,0.0011373213566079853,7.870309701208511e-07,0.0011822117081352029,8.789140761727278e-06,1.6404432047141994e-05,0.00041561387496331226,5.089507372264199e-12,2.5161714980497632e-12,0,0,1,0.03676057078479728,0.05622111188215562,0.1456103235831488,1,1,1
er,37,183,169,2158,2083,404,530,1,0.03970617508193063,5.451876518236531e-06,4.430537193938909e-07,0.0011373219975255495,7.87030954858009e-07,0.001182209241808083,8.789140759820353e-06,1.6404431579900517e-05,0.0004156132338544671,5.090787129859175e-12,2.539567094020116e-12,0,0,1,0.03676057078476044,0.05622111188211454,0.14561032358314874,1,1,1
er,38,187,194,2216,2112,404,531,1,0.039706175081931055,5.451876489814822e-06,4.430537271554121e-07,0.0011373232793595945,7.870309645553338e-07,0.001182209241808083,8.78914076107029e-06,1.6404431888981505e-05,0.0004156128064480208,5.0895620698571285e-12,2.5291610345474825e-12,0,0,1,0.03676057078478502,0.05622111188214185,0.14561032358314865,1,1,1
er,39,179,170,2180,2071,404,532,1,0.03970617508193097,5.451876447182258e-06,4.4305372115230736e-07,0.0011373284066813277,7.870309575058737e-07,0.001182214791036868,8.78914076045266e-06,1.640443166382231e-05,0.00041561451607116857,5.089043468533727e-12,2.5401832607504844e-12,0,0,1,0.036760570784770824,0.056221111882126085,0.14561032358314854,1,1,1
er,40,184,165,2193,2123,404,530,1,0.039706175081930806,5.451876447182258e-06,4.430537233646547e-07,0.0011373290475949192,7.87030957570623e-07,0.001182216024195283,8.78914076044813e-06,1.6404431665420267e-05,0.0004156143023686597,5.088702900017024e-12,2.5263138885075607e-12,0,0,1,0.036760570784772406,0.05622111188212786,0.14561032358314857,1,1,1
er,41,181,176,2209,2137,404,530,1,0.03970617508193153,5.45187657507995e-06,4.4305373215186726e-07,0.0011373207156900598,7.870309708062947e-07,0.001182214791036868,8.78914076179517e-06,1.64044320817086e-05,0.0004156149434758567,5.090187595730637e-12,2.5500538167887855e-12,0,0,1,0.03676057078479672,0.05622111188215495,0.14561032358314882,1,1,1
er,42,180,168,2241,2145,404,530,1,0.03970617508193094,5.451876475603967e-06,4.430537138802707e-07,0.0011373252021079534,7.870309550645907e-07,0.001182212941296834,8.789140760163311e-06,1.640443162547562e-05,0.00041561451607116857,5.0898182641659e-12,2.5262547611834314e-12,0,0,1,0.036760570784763996,0.056221111882118535,0.14561032358314857,1,1,1
er,43,184,175,2267,2166,404,530,1,0.03970617508193087,5.451876489814822e-06,4.4305371877175223e-07,0.0011373252021079534,7.870309571270374e-07,0.0011822135578771669,8.789140760424253e-06,1.640443167277577e-05,0.00041561451607116857,5.090022846251575e-12,2.5292246479268066e-12,0,0,1,0.03676057078476874,0.05622111188212375,0.14561032358314868,1,1,1
er,44,187,196,2299,2196,404,530,1,0.039706175081930806,5.451876475603967e-06,4.430537202146301e-07,0.0011373239202760752,7.870309571641636e-07,0.0011822135578771669,8.789140760239072e-06,1.6404431666496297e-05,0.0004156149434758567,5.090350167275135e-12,2.531612182511102e-12,0,0,1,0.03676057078476826,0.0562211118821232,0.14561032358314865,1,1,1
er,45,181,172,2177,2098,404,530,1,0.039706175081931604,5.451876532447386e-06,4.430537436429437e-07,0.0011373213566079853,7.87030979841589e-07,0.0011822110915539054,8.789140762954175e-06,1.640443235489344e-05,0.00041561387496331226,5.090169992115881e-12,2.5345634938090754e-12,0,0,1,0.036760570784823664,0.05622111188218504,0.14561032358314874,1,1,1
er,46,174,190,2243,2136,404,530,1,0.03970617508193062,5.451876504025677e-06,4.4305371064273617e-07,0.0011373213566079853,7.870309491654045e-07,0.0011822098583903454,8.789140759245227e-06,1.6404431421833544e-05,0.0004156128064480208,5.0900122424654866e-12,2.5261869340006258e-12,0,0,1,0.03676057078474778,0.05622111188210044,0.1456103235831487,1,1,1
er,47,177,177,2197,2096,404,530,1,0.03970617508193075,5.451876546658241e-06,4.4305371688133923e-07,0.0011373213566079853,7.870309568113156e-07,0.001182216024195283,8.789140760242837e-06,1.6404431677024653e-05,0.0004156151571780359,5.090621094366715e-12,2.5157394394576764e-12,0,0,1,0.03676057078476647,0.05622111188212131,0.1456103235831488,1,1,1
er,48,180,188,2291,2152,404,530,1,0.039706175081931284,5.451876546658241e-06,4.430537367310163e-07,0.001137319433853125,7.870309729288225e-07,0.0011822110915539054,8.789140762079086e-06,1.640443213635412e-05,0.00041561302015129893,5.093204218109698e-12,2.529602678497878e-12,0,0,1,0.03676057078480241,0.05622111188216128,0.1456103235831488,1,1,1
er,49,189,179,2142,2063,404,530,1,0.0397061750819311,5.451876504025677e-06,4.430537270869913e-07,0.0011373252021079534,7.870309641668511e-07,0.0011822117081352029,8.789140761008867e-06,1.640443187281953e-05,0.0004156132338544671,5.088874348442883e-12,2.526290490334303e-12,0,0,1,0.03676057078478232,0.05622111188213896,0.14561032358314868,1,1,1
ec,0,605,605,2374,2281,404,530,0,8.673617379884035e-16,0.0,0.03852547528973272,0.27454355241470585,8.638922910364499e-16,0.0,0.0,4.03662978582958e-15,5.012835124807663e-14,3.9447881886189454e-15,5.012835124807663e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.1456100396101555,1,1,1
ec,1,605,605,2341,2234,404,530,0,1.734723475976807e-15,0.0,0.03850748106835228,0.2745435524226711,1.7277845820728999e-15,1.7075472925031877e-06,0.0,3.939783947977679e-15,5.109170632232176e-14,3.804865611947896e-15,4.5525654281230316e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.14561003961015548,1,1,1
ec,2,605,605,2411,2316,404,530,0,8.673617379884035e-16,0.0,0.0385428685568583,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.0515739041752196e-15,3.9047912384409406e-14,3.0515739041752196e-15,3.5976558652956986e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.14561003961015553,1,1,1
ec,3,605,605,2410,2320,404,530,0,1.734723475976807e-15,0.0,0.03854983608613727,0.27454355239081024,1.7277845820728999e-15,0.0,0.0,4.611008126340973e-15,5.742709981887109e-14,4.5518897607571344e-15,5.738124912677626e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.14561003961015562,1,1,1
ec,4,605,605,2446,2325,404,530,0,8.673617379884035e-16,0.0,0.03843784001192374,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.8712757962720335e-15,4.686091675614574e-14,3.868783494363458e-15,4.6623018279751787e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,5,605,605,2429,2313,404,530,0,8.673617379884035e-16,0.0,0.03844302336874127,0.27454355238018996,8.638922910364499e-16,0.0,0.0,3.5046754535724817e-15,4.681626962355011e-14,3.49914006969558e-15,4.681626962355011e-14,0,0,1,0.03676004117413095,0.05622003872004594,0.14561003961015564,1,1,1
ec,6,605,605,2341,2250,404,530,0,8.673617379884035e-16,0.0,0.03845013291658324,0.27454355238018996,8.638922910364499e-16,0.0,0.0,3.866247419198608e-15,4.663603748614209e-14,3.8648007256121015e-15,4.652567072612145e-14,0,0,1,0.03676004117413095,0.05622003872004598,0.14561003961015564,1,1,1
ec,7,605,605,2452,2336,404,530,0,1.734723475976807e-15,0.0,0.038543432466870586,0.2745435523987755,1.7277845820728999e-15,0.0,0.0,4.558529200910264e-15,5.745212597466375e-14,4.553152554376008e-15,5.733064764440016e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015553,1,1,1
ec,8,605,605,2394,2315,404,530,0,8.777700788442644e-16,0.0,0.03846106140549946,0.27454355243594647,8.743006318923108e-16,3.1945284701301985e-06,0.0,3.998131344912503e-15,4.676853904371917e-14,3.881340466261328e-15,4.593682866507238e-14,0,0,1,0.036760041174130925,0.056220038720045884,0.14561003961015545,1,1,1
ec,9,605,605,2454,2352,404,530,0,8.673617379884035e-16,0.0,0.03845607848772837,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.869035299988605e-15,4.667724200419174e-14,3.866300551652444e-15,4.6631822276545237e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.1456100396101555,1,1,1
ec,10,605,605,2369,2282,404,530,0,8.673617379884035e-16,0.0,0.03841652983072321,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.052311987174234e-15,3.624932788049661e-14,3.050075350074769e-15,3.617886103256876e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.14561003961015553,1,1,1
ec,11,605,605,2413,2323,404,530,0,8.743006318923108e-16,0.0,0.038545616228242464,0.274543552417361,8.708311849403572e-16,0.0,0.0,3.906100441236136e-15,4.667056095891937e-14,3.864242061921047e-15,4.6662661178170414e-14,0,0,1,0.036760041174130925,0.05622003872004592,0.14561003961015548,1,1,1
ec,12,605,605,2448,2338,404,530,0,1.734723475976807e-15,0.0,0.03847184379013523,0.2745435523961204,1.7277845820728999e-15,0.0,0.0,3.980445996086362e-15,4.60816926621827e-14,3.973980145798716e-15,4.557843194471545e-14,0,0,1,0.03676004117413095,0.05622003872004594,0.14561003961015556,1,1,1
ec,13,605,605,2408,2284,404,530,0,8.673617379884035e-16,0.0,0.03843543498920483,0.27454355238284506,8.638922910364499e-16,0.0,0.0,2.7785921031842553e-15,3.6198967629083184e-14,2.776060544707878e-15,3.616934882340842e-14,0,0,1,0.03676004117413098,0.05622003872004599,0.14561003961015564,1,1,1
ec,14,605,605,2408,2313,404,530,0,8.708311849403572e-16,0.0,0.03847776916981583,0.274543552417361,8.673617379884035e-16,0.0,0.0,3.720048105046051e-15,4.662748470753009e-14,3.71825619214727e-15,4.656529866690577e-14,0,0,1,0.036760041174130925,0.056220038720045905,0.14561003961015548,1,1,1
ec,15,605,605,2349,2243,404,530,0,1.734723475976807e-15,0.0,0.03852849160589843,0.27454355241470585,1.7277845820728999e-15,0.0,0.0,4.696700743154017e-15,5.742031966923291e-14,4.6937127477424e-15,5.731282078609153e-14,0,0,1,0.03676004117413095,0.05622003872004594,0.1456100396101555,1,1,1
ec,16,605,605,2434,2336,404,530,0,8.673617379884035e-16,0.0,0.038499346496538474,0.2745435524120508,8.638922910364499e-16,0.0,0.0,2.7760367100956985e-15,3.609580280029349e-14,2.7726257011961623e-15,3.609580280029349e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.14561003961015548,1,1,1
ec,17,605,605,2468,2334,404,530,0,8.673617379884035e-16,0.0,0.03845541732140127,0.27454355241470585,8.638922910364499e-16,0.0,0.0,2.897310634990521e-15,4.3997525008851744e-14,2.895472595156119e-15,3.610912371392981e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.1456100396101555,1,1,1
ec,18,605,605,2383,2278,404,530,0,8.673617379884035e-16,0.0,0.03844679444084568,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.722857520550893e-15,4.6694392375612825e-14,3.7216918832640915e-15,4.655265836491607e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,19,605,605,2351,2258,404,530,0,8.673617379884035e-16,0.0,0.038444686982379475,0.2745435523961204,8.638922910364499e-16,0.0,0.0,3.5038942980721887e-15,7.722284303770235e-14,3.0323429501521264e-15,7.722284303770235e-14,0,0,1,0.03676004117413095,0.05622003872004598,0.1456100396101556,1,1,1
ec,20,605,605,2432,2330,404,530,0,8.673617379884035e-16,0.0,0.038507445806007484,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.950466625891852e-15,5.2095157088794595e-14,3.946449117924398e-15,5.0031500213371865e-14,0,0,1,0.036760041174130925,0.05622003872004593,0.1456100396101555,1,1,1
ec,21,605,605,2372,2288,404,530,0,8.743006318923108e-16,0.0,0.038537038453708296,0.27454355238018996,8.708311849403572e-16,0.0,0.0,3.872922114180518e-15,4.678910479717562e-14,3.868811376383851e-15,4.6577303365841365e-14,0,0,1,0.03676004117413098,0.05622003872004597,0.14561003961015562,1,1,1
ec,22,605,605,2324,2234,405,530,0,1.734723475976807e-15,0.0,0.03850075235761336,0.27454355240674067,1.7277845820728999e-15,0.0,0.0,4.803903605227275e-15,5.744813917295621e-14,4.803903605227275e-15,5.0416939736628446e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,23,605,605,2444,2361,404,530,0,8.673617379884035e-16,0.0,0.038531553826397495,0.2745435524120508,8.638922910364499e-16,0.0,0.0,2.935837784285157e-15,3.613630790160624e-14,2.7729815161832433e-15,3.613630790160624e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.14561003961015548,1,1,1
ec,24,605,605,2371,2290,404,530,0,1.734723475976807e-15,0.0,0.03849091611234846,0.2745435523748799,1.7277845820728999e-15,0.0,0.0,3.978252997418406e-15,4.7264783819010584e-14,3.974919238400269e-15,4.5635386714457526e-14,0,0,1,0.03676004117413098,0.056220038720045974,0.14561003961015567,1,1,1
ec,25,605,605,2371,2276,404,530,0,8.777700788442644e-16,0.0,0.038419078970483085,0.27454355235629435,8.743006318923108e-16,0.0,0.0,3.876209045324568e-15,5.6836213592811156e-14,3.868647616021631e-15,4.6638235363902034e-14,0,0,1,0.03676004117413098,0.05622003872004602,0.14561003961015573,1,1,1
ec,26,605,605,2437,2346,404,530,0,8.743006318923108e-16,0.0,0.03846253576875298,0.2745435523881552,8.708311849403572e-16,0.0,0.0,3.720349826025396e-15,4.6686534586046534e-14,3.720349826025396e-15,4.645880985448912e-14,0,0,1,0.03676004117413095,0.056220038720045995,0.14561003961015562,1,1,1
ec,27,605,605,2449,2336,404,530,0,8.708311849403572e-16,0.0,0.03850181268009713,0.2745435523881552,8.673617379884035e-16,0.0,0.0,3.866607972813063e-15,5.546644307943508e-14,3.862696974584759e-15,4.6707417415233695e-14,0,0,1,0.03676004117413095,0.05622003872004597,0.14561003961015562,1,1,1
ec,28,605,605,2373,2277,404,530,0,8.743006318923108e-16,0.0,0.03850600935237717,0.2745435524279812,8.708311849403572e-16,2.4148365394514667e-06,0.0,3.510125679628547e-15,4.8022375428742187e-14,3.5021371952302798e-15,4.6675040098798145e-14,0,0,1,0.036760041174130925,0.05622003872004589,0.14561003961015545,1,1,1
ec,29,605,605,2433,2321,404,530,0,8.777700788442644e-16,0.0,0.03843840669249635,0.27454355242001605,8.743006318923108e-16,1.2074182697257333e-06,0.0,3.78599164368619e-15,4.670075437456122e-14,3.719242961478645e-15,4.6622443191038777e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.14561003961015548,1,1,1
ec,30,605,605,2442,2350,404,530,0,1.734723475976807e-15,0.0,0.038416875351293636,0.27454355240674067,1.7277845820728999e-15,0.0,0.0,3.9912037861469856e-15,4.572379655289932e-14,3.974441774141532e-15,4.572379655289932e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,31,605,605,2377,2267,404,530,0,8.673617379884035e-16,0.0,0.03853434917283636,0.2745435523855001,8.638922910364499e-16,0.0,0.0,2.7374638669471795e-15,3.631418186961871e-14,2.688224336972077e-15,3.6185407272948986e-14,0,0,1,0.03676004117413098,0.056220038720045995,0.14561003961015564,1,1,1
ec,32,605,605,2402,2300,404,530,0,8.673617379884035e-16,1.4210854715202004e-14,0.0384205403218964,0.27454355242001605,8.638922910364499e-16,1.2074182697257333e-06,0.0,3.832632930685987e-15,5.0133951103745665e-14,3.832632930685987e-15,5.0069719783421345e-14,0,0,1,0.0367600411741309,0.056220038720045926,0.14561003961015548,1,1,1
ec,33,605,605,2412,2287,404,530,0,1.734723475976807e-15,0.0,0.038437277274875115,0.27454355242001605,1.7277845820728999e-15,1.7075472925031877e-06,0.0,3.807719911795455e-15,4.5781922977601944e-14,3.803810899303117e-15,4.549372143597024e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.14561003961015545,1,1,1
ec,34,605,605,2340,2248,404,530,0,1.734723475976807e-15,0.0,0.03853095217863928,0.2745435524120508,1.7277845820728999e-15,0.0,0.0,3.901319070994468e-15,4.585440929877943e-14,3.8034969647196666e-15,4.5615693973117146e-14,0,0,1,0.036760041174130925,0.056220038720045905,0.14561003961015548,1,1,1
ec,35,605,605,2416,2324,404,530,0,1.734723475976807e-15,0.0,0.03851541706496794,0.2745435523961204,1.7277845820728999e-15,0.0,0.0,3.978973296398623e-15,4.573288624832098e-14,3.978973296398623e-15,4.5145005347013897e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015556,1,1,1
ec,36,605,605,2377,2305,405,530,0,1.734723475976807e-15,0.0,0.03853664343657003,0.27454355240674067,1.7277845820728999e-15,0.0,0.0,3.980157037866489e-15,4.571322138516317e-14,3.980157037866489e-15,4.542669653871933e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,37,605,605,2341,2252,404,530,0,8.673617379884035e-16,0.0,0.03851675546585095,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.7236561336038205e-15,4.68063007392815e-14,3.722987763348764e-15,4.655822398730101e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,38,605,605,2403,2306,404,531,0,8.673617379884035e-16,0.0,0.03850079508379075,0.2745435523961204,8.638922910364499e-16,0.0,0.0,4.254956252689223e-15,4.754920326507039e-14,4.2180550387642295e-15,4.665885896156926e-14,0,0,1,0.03676004117413095,0.05622003872004597,0.1456100396101556,1,1,1
ec,39,605,605,2360,2241,404,532,0,1.734723475976807e-15,0.0,0.03843416141686699,0.2745435524226711,1.7277845820728999e-15,1.7075472925031877e-06,0.0,4.694418005438018e-15,5.796371092839393e-14,4.6935158083832956e-15,5.73377935874481e-14,0,0,1,0.0367600411741309,0.05622003872004591,0.1456100396101555,1,1,1
ec,40,605,605,2377,2288,404,530,0,8.673617379884035e-16,0.0,0.0385493015401226,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.2314292121258656e-15,3.731912403838652e-14,3.2285204739004756e-15,3.605794074199141e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,41,605,605,2390,2313,404,530,0,8.673617379884035e-16,0.0,0.03845544719718873,0.27454355240408557,8.638922910364499e-16,0.0,0.0,3.7243910317812404e-15,4.667008003712612e-14,3.7205627133718615e-15,4.647397718624411e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015553,1,1,1
ec,42,605,605,2421,2313,404,530,0,8.708311849403572e-16,0.0,0.03845435620228646,0.2745435523961204,8.673617379884035e-16,0.0,0.0,3.722370375787362e-15,4.671585158695205e-14,3.7222597450440704e-15,4.663019253497101e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.1456100396101556,1,1,1
ec,43,605,605,2451,2343,404,530,0,8.673617379884035e-16,0.0,0.03842007756826498,0.27454355240408557,8.638922910364499e-16,0.0,0.0,3.865898222068433e-15,5.047276557413886e-14,3.803202043574892e-15,5.047276557413886e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.14561003961015553,1,1,1
ec,44,605,605,2486,2392,404,530,0,1.734723475976807e-15,0.0,0.03842570838079101,0.2745435524120508,1.7277845820728999e-15,0.0,0.0,3.81016014005802e-15,4.5757399517064055e-14,3.805550170115901e-15,4.554206400839688e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.14561003961015548,1,1,1
ec,45,605,605,2358,2270,404,530,0,8.673617379884035e-16,0.0,0.03840962148009787,0.27454355240408557,8.638922910364499e-16,0.0,0.0,3.7257843813930664e-15,4.664898148992892e-14,3.7171369116676276e-15,4.659201137819184e-14,0,0,1,0.03676004117413095,0.05622003872004597,0.14561003961015553,1,1,1
ec,46,605,605,2417,2326,404,530,0,8.673617379884035e-16,0.0,0.038497405416962706,0.2745435523855001,8.638922910364499e-16,0.0,0.0,3.602180716228499e-15,4.671890953713656e-14,3.600001141573645e-15,4.6700630446824347e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.14561003961015562,1,1,1
ec,47,605,605,2374,2273,404,530,0,8.673617379884035e-16,0.0,0.03847337879456627,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.8340923120836675e-15,5.025802089535849e-14,3.831139163441428e-15,5.0144002749939985e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,48,605,605,2471,2340,404,530,0,8.673617379884035e-16,0.0,0.03845379557217328,0.2745435523881552,8.638922910364499e-16,0.0,0.0,3.600880766868178e-15,4.769506409906637e-14,3.5989988476870296e-15,4.6659615855926836e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015562,1,1,1
ec,49,605,605,2331,2242,404,530,0,1.734723475976807e-15,0.0,0.03849425700369838,0.27454355235629435,1.7277845820728999e-15,0.0,0.0,3.6567857232182196e-15,4.5852226827519764e-14,3.651127633641075e-15,4.5852226827519764e-14,0,0,1,0.03676004117413101,0.05622003872004604,0.14561003961015573,1,1,1
