candidate_index,episode,risk_offset_x_m,risk_offset_y_m,safe_candidate_index,safe_offset_x_m,safe_offset_y_m,passed,native_success,occupant_max_relative_drift_m,occupant_max_relative_rotation_deg,target_min_occupant_clearance_m,target_max_tilt_deg,target_max_linear_speed_m_s,target_max_angular_speed_rad_s,target_full_window_inside,target_full_window_support,target_full_window_finite,target_final_stable_streak
0,2,-0.005,-0.005,1,0.055,0.0,0,1,0.027182419460567216,18.883615149486385,0.052493254257959567,90.00093354106578,9.693772936326028e-08,1.603330650931027e-06,1,1,1,0
0,3,-0.005,-0.005,1,0.055,0.0,0,1,0.02718241946056717,18.883615026228135,0.052493253669505135,90.00093354229813,9.693782914820072e-08,1.6033321539167986e-06,1,1,1,0
0,4,-0.005,-0.005,1,0.055,0.0,0,1,0.027182419460564985,18.883615070367135,0.052493248960585444,90.00093354138056,9.693778028183878e-08,1.6033318112949435e-06,1,1,1,0
0,5,-0.005,-0.005,1,0.055,0.0,0,1,0.027182419460567906,18.88361505989948,0.052493238108147156,90.00093354204103,9.693782770910836e-08,1.6033337945593324e-06,1,1,1,0
0,6,-0.005,-0.005,1,0.055,0.0,0,1,0.02718241946056504,18.883614993691882,0.0524932659420729,90.00093354523186,9.693797551369766e-08,1.6033322804509218e-06,1,1,1,0
0,7,-0.005,-0.005,1,0.055,0.0,0,1,0.027182419460568544,18.883615082259823,0.05249325443997066,90.00093354160772,9.693778831479908e-08,1.603331659392752e-06,1,1,1,0
0,0,-0.005,-0.005,2,0.0,0.055,0,0,0.032861939344715624,19.80855539684828,0.08334643200917294,89.88997932851478,8.185111041396096e-07,2.7049312524819488e-05,1,1,1,0
0,1,-0.005,-0.005,2,0.0,0.055,0,0,0.032861939344690214,19.808555396865664,0.08334644239852032,89.88995599979587,8.185101910742569e-07,2.7049253135351105e-05,1,1,1,0
0,2,-0.005,-0.005,2,0.0,0.055,0,0,0.032861939344622865,19.80855539691312,0.08334643975708084,89.88994878677502,8.185107093287548e-07,2.7049286535546414e-05,1,1,1,0
0,3,-0.005,-0.005,2,0.0,0.055,0,0,0.032861939344676516,19.808555396895997,0.08334644343791035,89.88995702111502,8.185100758548183e-07,2.704924547944528e-05,1,1,1,0
0,4,-0.005,-0.005,2,0.0,0.055,0,0,0.03286193934461406,19.808555396924568,0.08334643619176127,89.88995966070287,8.185107418574485e-07,2.7049288979966165e-05,1,1,1,0
0,5,-0.005,-0.005,2,0.0,0.055,0,0,0.03286193934466502,19.808555396888078,0.08334643167469598,89.88995901639282,8.18511268405289e-07,2.704932375661437e-05,1,1,1,0
0,6,-0.005,-0.005,2,0.0,0.055,0,0,0.032861939344575215,19.80855539694304,0.08334643658927889,89.88996794323631,8.185107604921742e-07,2.7049289230494706e-05,1,1,1,0
0,7,-0.005,-0.005,2,0.0,0.055,0,0,0.03286193934468082,19.808555396866712,0.08334640987676092,89.88994015859973,8.185146067816107e-07,2.7049540581035662e-05,1,1,1,0
0,0,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.0408208246028589,18.008043778807338,0.06674444546384652,90.00036511166425,1.1136912474941157e-11,1.1201490043127661e-13,1,1,1,0
0,1,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.040820824602852454,18.008043778820138,0.06674444546834252,90.00036511166407,1.1137096838810061e-11,1.08095351476383e-13,1,1,1,0
0,2,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.040820824602856055,18.0080437788159,0.0667444454652816,90.00036511166418,1.1136771723722355e-11,1.0731574488824732e-13,1,1,1,0
0,3,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.04082082460285885,18.00804377881384,0.06674444546556928,90.00036511166414,1.1136232487814624e-11,1.0614760160045138e-13,1,1,1,0
0,4,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.04082082460284656,18.008043778791084,0.06674444546219442,90.00036511166427,1.1136141735133744e-11,9.915926456773525e-14,1,1,1,0
0,5,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.04082082460286939,18.008043778822607,0.06674444546519588,90.00036511166412,1.1137465561847325e-11,1.0603740782150663e-13,1,1,1,0
0,6,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.04082082460284994,18.00804377879364,0.06674444546233613,90.00036511166427,1.1136257454961308e-11,1.0120490054691368e-13,1,1,1,0
0,7,-0.005,-0.005,3,0.038891,-0.038891,0,1,0.0408208246028384,18.008043778794498,0.06674444546405761,90.00036511166422,1.1135886964669551e-11,1.0073160286466595e-13,1,1,1,0
0,0,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.014080843996274118,6.828379908545809,0.06460066543598493,82.73556528168575,1.856992619172446e-06,1.742439618562716e-05,1,1,1,0
0,1,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.014080843996267292,6.828379908549019,0.06460066619542508,82.73556722508056,1.8570014779772246e-06,1.7424566754240965e-05,1,1,1,0
0,2,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.01408084399625893,6.828379908538318,0.06460067376739069,82.73556109813396,1.8569775601399683e-06,1.751011241600262e-05,1,1,1,0
0,3,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.0140808439962417,6.828379908536713,0.06460066717989957,82.73556369386117,1.857033649098501e-06,1.7425187597770953e-05,1,1,1,0
0,4,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.014080843996276569,6.828379908546344,0.06460066654462972,82.735567129927,1.8569576240055802e-06,1.7423724402598435e-05,1,1,1,0
0,5,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.014080843996264596,6.828379908545916,0.06460066839665896,82.73556418644117,1.8570296279313305e-06,1.7425110733040606e-05,1,1,1,0
0,6,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.014080843996275487,6.828379908546344,0.06460067498027723,82.73555800870744,1.8570404193215891e-06,1.7425318868935535e-05,1,1,1,0
0,7,-0.005,-0.005,4,-0.038891,0.038891,0,0,0.014080843996287225,6.82837990855255,0.06460066849785151,82.73556597219232,1.8568612472939663e-06,1.7421866554719502e-05,1,1,1,0
0,0,-0.005,-0.005,5,0.0,-0.055,0,1,0.042747459546427224,22.927790941784533,0.05438876492470216,89.99979878230216,1.0362884002813045e-11,1.448905230597446e-13,1,1,1,0
0,1,-0.005,-0.005,5,0.0,-0.055,0,1,0.042747459546359744,22.92779094173555,0.054388764918695084,89.99979878230184,1.0362895640046238e-11,1.4376927468463188e-13,1,1,1,0
0,2,-0.005,-0.005,5,0.0,-0.055,0,1,0.042747459546406935,22.927790941770432,0.054388764921173886,89.99979878230204,1.0362998035080575e-11,1.461085381986821e-13,1,1,1,0
0,3,-0.005,-0.005,5,0.0,-0.055,0,1,0.04274745954650772,22.927790941836168,0.05438876492852884,89.99979878230252,1.0363794510785913e-11,1.5022633759855305e-13,1,1,1,0
0,4,-0.005,-0.005,5,0.0,-0.055,0,1,0.04274745954635078,22.92779094174166,0.05438876492000984,89.99979878230185,1.0363459155055631e-11,1.5246167143838795e-13,1,1,1,0
0,5,-0.005,-0.005,5,0.0,-0.055,0,1,0.042747459546395306,22.927790941757397,0.054388764922070815,89.99979878230202,1.0362896303229347e-11,1.5295207216290892e-13,1,1,1,0
0,6,-0.005,-0.005,5,0.0,-0.055,0,1,0.04274745954637533,22.92779094175306,0.054388764920882585,89.99979878230197,1.0363079797791513e-11,1.5448153528351052e-13,1,1,1,0
0,7,-0.005,-0.005,5,0.0,-0.055,0,1,0.04274745954636524,22.927790941728105,0.05438876492082702,89.99979878230188,1.0363601029682798e-11,1.687118127365557e-13,1,1,1,0
0,0,-0.005,-0.005,6,-0.055,0.0,0,1,0.03349997806507799,18.54992682382751,0.050539718400020854,89.99899499796115,9.614872558064636e-08,1.8079196244449326e-06,1,1,1,0
0,1,-0.005,-0.005,6,-0.055,0.0,0,1,0.03349997806508028,18.549926823811994,0.05053974183280738,89.99899499824326,9.614860081063469e-08,1.8079151957728986e-06,1,1,1,0
0,2,-0.005,-0.005,6,-0.055,0.0,0,1,0.033499978065084854,18.54992682382275,0.05053976852462808,89.99899499451445,9.614870847778375e-08,1.8079116451329732e-06,1,1,1,0
0,3,-0.005,-0.005,6,-0.055,0.0,0,1,0.03349997806507358,18.54992682382095,0.050539763269396035,89.9989949988016,9.614855450066946e-08,1.8079133113902124e-06,1,1,1,0
0,4,-0.005,-0.005,6,-0.055,0.0,0,1,0.033499978065074834,18.54992682382455,0.05053445029027958,89.99899464188752,9.618127375472154e-08,1.8088346808394492e-06,1,1,1,0
0,5,-0.005,-0.005,6,-0.055,0.0,0,1,0.03349997806507569,18.549926823804515,0.05053977265565709,89.99899499865488,9.614855055403352e-08,1.8079120660293235e-06,1,1,1,0
0,6,-0.005,-0.005,6,-0.055,0.0,0,1,0.033499978065082855,18.549926823807436,0.05053453095124135,89.9989946530298,9.618030702731777e-08,1.8088119764187887e-06,1,1,1,0
0,7,-0.005,-0.005,6,-0.055,0.0,0,1,0.03349997806507727,18.549926823807315,0.050539728214893206,89.99899499831669,9.614863346210072e-08,1.8079166062658834e-06,1,1,1,0
0,0,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.103235295483311,169.50464810460656,3.777232123657535,89.99999765164887,1.255414754043287e-15,4.319573713550568e-14,0,0,1,0
0,1,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.1032352954711455,169.50464810555204,3.6228220946603185,179.99916174557268,5.380041101465512e-16,4.400882984786092e-15,0,0,1,0
0,2,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.1032352954877385,169.50464810414132,3.6693616292217635,89.9999976516488,1.6143778468804931e-15,5.849508980526247e-14,0,0,1,0
0,3,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.103235295500598,169.50464810286218,3.6878774164999455,89.999997651649,1.2544173867838242e-15,4.319984497917562e-14,0,0,1,0
0,4,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.1032352954910567,169.50464810388956,3.7083890097573806,89.9999976516489,1.2960850957288984e-15,4.4113117014030334e-14,0,0,1,0
0,5,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.1032352954792293,169.5046481047938,3.8016704535182946,89.99999765164885,1.1564144254666199e-15,3.755433795627281e-14,0,0,1,0
0,6,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.1032352954868645,169.50464810413672,3.650299886012733,179.9991617560077,7.302446147588785e-16,4.56505871559553e-15,0,0,1,0
0,7,-0.005,-0.005,7,-0.038891,-0.038891,0,0,3.103235295480205,169.50464810481483,3.723019981364257,89.99999765164887,1.8170937255149386e-15,6.50646027077892e-14,0,0,1,0
1,0,-0.01,0.0,0,0.038891,0.038891,0,1,0.02301414803567238,15.150233412625157,0.058436929666731474,90.00084260128628,1.3061277332478108e-11,1.1522224832071769e-13,1,1,1,0
1,1,-0.01,0.0,0,0.038891,0.038891,0,1,0.023014148035681827,15.150233412638983,0.05843692966659032,90.00084260128622,1.3061215878527843e-11,1.1527281550176628e-13,1,1,1,0
1,2,-0.01,0.0,0,0.038891,0.038891,0,1,0.02301414803569253,15.150233412650229,0.05843692966690283,90.0008426012863,1.3059256532412173e-11,1.1264442884271918e-13,1,1,1,0
1,3,-0.01,0.0,0,0.038891,0.038891,0,1,0.023014148035686514,15.150233412638492,0.05843692966685248,90.0008426012862,1.3061626889278799e-11,1.1681001324840415e-13,1,1,1,0
1,4,-0.01,0.0,0,0.038891,0.038891,0,1,0.023014148035672526,15.15023341262988,0.05843692966672846,90.00084260128631,1.3060205700953769e-11,1.139327599506241e-13,1,1,1,0
1,5,-0.01,0.0,0,0.038891,0.038891,0,1,0.02301414803568471,15.150233412643944,0.05843692966665842,90.00084260128634,1.3060651074709546e-11,1.164139446273003e-13,1,1,1,0
1,6,-0.01,0.0,0,0.038891,0.038891,0,1,0.023014148035682434,15.150233412633824,0.05843692966664058,90.0008426012863,1.3060269493972849e-11,1.126016418350444e-13,1,1,1,0
1,7,-0.01,0.0,0,0.038891,0.038891,0,1,0.02301414803570425,15.150233412662198,0.058436929666789914,90.00084260128618,1.3062532448363208e-11,1.211357485510073e-13,1,1,1,0
1,0,-0.01,0.0,1,0.055,0.0,0,1,0.024131152821802653,15.72715258266942,0.04628921387641822,90.00069097057737,8.297061281430548e-12,1.682857153220333e-13,1,1,1,0
1,1,-0.01,0.0,1,0.055,0.0,0,1,0.024131152821802216,15.727152582666607,0.04628921387581152,90.00069097057735,8.298371944838867e-12,1.8269832733181645e-13,1,1,1,0
1,2,-0.01,0.0,1,0.055,0.0,0,1,0.024131152821800273,15.727152582653323,0.04628921387165832,90.00069097057761,8.297902125598979e-12,1.7918144197329066e-13,1,1,1,0
1,3,-0.01,0.0,1,0.055,0.0,0,1,0.024131152821799215,15.727152582646426,0.04628921386956107,90.00069097057771,8.29709790806397e-12,1.6841639539042776e-13,1,1,1,0
1,4,-0.01,0.0,1,0.055,0.0,0,1,0.024131152821799902,15.727152582651915,0.04628921387171489,90.00069097057764,8.297794015823924e-12,1.7458765152971527e-13,1,1,1,0
1,5,-0.01,0.0,1,0.055,0.0,0,1,0.02413115282179969,15.727152582647644,0.04628921387010256,90.00069097057768,8.296583531692876e-12,1.6392861707711746e-13,1,1,1,0
1,6,-0.01,0.0,1,0.055,0.0,0,1,0.024131152821802834,15.727152582671017,0.04628921387716723,90.00069097057737,8.29668516274372e-12,1.6246691938223057e-13,1,1,1,0
1,7,-0.01,0.0,1,0.055,0.0,0,1,0.024131152821801713,15.727152582661772,0.046289213874813016,90.00069097057748,8.296707636220492e-12,1.6256725177595636e-13,1,1,1,0
1,0,-0.01,0.0,2,0.0,0.055,0,0,0.03568638312918923,22.244227548909723,0.0842485936907206,90.24968925723127,6.715738511030782e-08,9.212640902268222e-07,1,1,1,0
1,1,-0.01,0.0,2,0.0,0.055,0,0,0.03568638312918829,22.244227548923636,0.0842485936906912,90.24968925729054,6.715738074166586e-08,9.212640565518373e-07,1,1,1,0
1,2,-0.01,0.0,2,0.0,0.055,0,0,0.03568638312918854,22.244227548911503,0.08424859369071856,90.24968925723763,6.715738418931945e-08,9.212640702705654e-07,1,1,1,0
1,3,-0.01,0.0,2,0.0,0.055,0,0,0.03568638312919315,22.244227548916477,0.08424859369071831,90.24968925725175,6.715738627562265e-08,9.212641212261716e-07,1,1,1,0
1,4,-0.01,0.0,2,0.0,0.055,0,0,0.035686383129190126,22.244227548909556,0.08424859369072434,90.24968925721842,6.715738358559151e-08,9.21264053015851e-07,1,1,1,0
1,5,-0.01,0.0,2,0.0,0.055,0,0,0.03568638312919422,22.244227548902597,0.08424859369073977,90.24968925720027,6.715738509542263e-08,9.212640557176385e-07,1,1,1,0
1,6,-0.01,0.0,2,0.0,0.055,0,0,0.03568638312919336,22.244227548919707,0.08424859369070786,90.24968925726452,6.715738104544717e-08,9.212640451276762e-07,1,1,1,0
1,7,-0.01,0.0,2,0.0,0.055,0,0,0.03568638312919351,22.244227548896852,0.08424859369074751,90.24968925717158,6.71573859060776e-08,9.212640406279619e-07,1,1,1,0
1,0,-0.01,0.0,3,0.038891,-0.038891,0,1,0.024064629257707373,15.120946458196526,0.05044596060467492,90.00077737641008,1.2277066136629575e-11,1.77721868723214e-13,1,1,1,0
1,1,-0.01,0.0,3,0.038891,-0.038891,0,1,0.024064629257697482,15.120946458210275,0.05044596060432127,90.00077737641007,1.227609326225364e-11,1.662793768597173e-13,1,1,1,0
1,2,-0.01,0.0,3,0.038891,-0.038891,0,1,0.024064629257750644,15.12094645821959,0.050445960605606466,90.00077737641007,1.2275544264456489e-11,1.5924592101209343e-13,1,1,1,0
1,3,-0.01,0.0,3,0.038891,-0.038891,0,1,0.024064629257797707,15.120946458222711,0.050445960606828856,90.00077737641008,1.2276418488902232e-11,1.7053442321812776e-13,1,1,1,0
1,4,-0.01,0.0,3,0.038891,-0.038891,0,1,0.02406462925776543,15.120946458236174,0.05044596060578276,90.00077737641008,1.2276884178982174e-11,1.7552538642037324e-13,1,1,1,0
1,5,-0.01,0.0,3,0.038891,-0.038891,0,1,0.024064629257764546,15.120946458218471,0.050445960606016235,90.00077737641008,1.227794118066912e-11,1.8922441899670778e-13,1,1,1,0
1,6,-0.01,0.0,3,0.038891,-0.038891,0,1,0.024064629257713768,15.120946458192671,0.05044596060491061,90.00077737641007,1.2275870395485451e-11,1.6360278666923606e-13,1,1,1,0
1,7,-0.01,0.0,3,0.038891,-0.038891,0,1,0.024064629257738127,15.120946458202864,0.05044596060546736,90.00077737641004,1.2276814198551999e-11,1.7455611743135876e-13,1,1,1,0
1,0,-0.01,0.0,4,-0.038891,0.038891,0,0,0.08779691870850223,85.91583678761266,0.5293285349830145,89.99999765164895,7.910892246611102e-16,2.5389117328243736e-14,0,0,1,0
1,1,-0.01,0.0,4,-0.038891,0.038891,0,0,0.08779691870850229,85.91583678756496,0.5293285349829082,89.99999765164887,1.1101803487414351e-15,3.7128769309639116e-14,0,0,1,0
1,2,-0.01,0.0,4,-0.038891,0.038891,0,0,0.08779691870864714,85.91583678776297,0.5293285349836181,89.99999765164885,8.079343512701617e-16,2.511135139901012e-14,0,0,1,0
1,3,-0.01,0.0,4,-0.038891,0.038891,0,0,0.087796918709255,85.91583678828698,0.5293285349858873,89.99999765164894,1.1111454453008518e-15,3.697190946845189e-14,0,0,1,0
1,4,-0.01,0.0,4,-0.038891,0.038891,0,0,0.08779691870882163,85.91583678781753,0.5293285349834845,89.99999765164898,9.463254990292155e-16,3.096822810659164e-14,0,0,1,0
1,5,-0.01,0.0,4,-0.038891,0.038891,0,0,0.08779691870903579,85.91583678808956,0.5293285349847067,89.99999765164894,8.77826287944135e-16,3.1052039419351954e-14,0,0,1,0
1,6,-0.01,0.0,4,-0.038891,0.038891,0,0,0.08779691870881412,85.91583678784635,0.5293285349838427,89.999997651649,1.0152751533628563e-15,3.127313703229003e-14,0,0,1,0
1,7,-0.01,0.0,4,-0.038891,0.038891,0,0,0.08779691870858042,85.91583678769221,0.5293285349832453,89.99999765164894,1.0154713008091203e-15,3.120277196352241e-14,0,0,1,0
1,0,-0.01,0.0,5,0.0,-0.055,0,0,0.02856038812216309,17.206097197761505,0.07832182832532891,89.08593261148515,1.1639786238320244e-06,8.804868068163472e-05,1,1,1,0
1,1,-0.01,0.0,5,0.0,-0.055,0,0,0.028560388122146892,17.206097197766965,0.07832177607085403,89.08645525785518,1.691460290000616e-06,6.493975732047994e-05,1,1,1,0
1,2,-0.01,0.0,5,0.0,-0.055,0,0,0.02856038812215481,17.206097197769722,0.07832182134542427,89.086132874419,6.532781765496262e-07,1.8264265952300963e-05,1,1,1,0
1,3,-0.01,0.0,5,0.0,-0.055,0,0,0.028560388122169728,17.206097197757767,0.07832185031256998,89.08641509774708,1.0245515121008844e-06,3.0523172495024116e-05,1,1,1,0
1,4,-0.01,0.0,5,0.0,-0.055,0,0,0.02856038812212585,17.20609719777927,0.07832183005185812,89.08621323972777,6.568615758515965e-07,2.913453293104763e-05,1,1,1,0
